id,case_id,timestamp,stage,actor,action,result,details
aud_REC-0078_1,REC-0078,2026-08-24T05:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0078 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0078_2,REC-0078,2026-08-24T05:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0078 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0078_3,REC-0078,2026-08-26T18:09:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0078 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0078_4,REC-0078,2026-08-26T18:09:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0078 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0078_5,REC-0078,2026-08-26T18:09:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0078 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0078_6,REC-0078,2026-08-26T18:09:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0078 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0079_0,REC-0079,2026-08-25T03:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0079 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0079_1,REC-0079,2026-08-25T03:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0079 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0079_2,REC-0079,2026-08-25T03:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0079 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0079_3,REC-0079,2026-08-26T16:49:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0079 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0079_4,REC-0079,2026-08-26T16:49:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0079 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0079_5,REC-0079,2026-08-26T16:49:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0079 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0079_6,REC-0079,2026-08-26T16:49:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0079 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0080_0,REC-0080,2026-08-26T03:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0080 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0080_1,REC-0080,2026-08-26T03:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0080 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0080_2,REC-0080,2026-08-26T03:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0080 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0080_3,REC-0080,2026-08-26T18:00:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0080 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0080_4,REC-0080,2026-08-26T18:00:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0080 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0080_5,REC-0080,2026-08-26T18:00:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0080 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0080_6,REC-0080,2026-08-26T18:00:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0080 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0081_0,REC-0081,2026-08-25T22:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0081 (MANDATE_RETRY) under guardrail policy.
aud_REC-0081_1,REC-0081,2026-08-25T22:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0081 (MANDATE_RETRY) under guardrail policy.
aud_REC-0081_2,REC-0081,2026-08-25T22:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0081 (MANDATE_RETRY) under guardrail policy.
aud_REC-0081_3,REC-0081,2026-08-26T16:19:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0081 (MANDATE_RETRY) under guardrail policy.
aud_REC-0081_4,REC-0081,2026-08-26T16:19:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0081 (MANDATE_RETRY) under guardrail policy.
aud_REC-0081_5,REC-0081,2026-08-26T16:19:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0081 (MANDATE_RETRY) under guardrail policy.
aud_REC-0081_6,REC-0081,2026-08-26T16:19:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0081 (MANDATE_RETRY) under guardrail policy.
aud_REC-0082_0,REC-0082,2026-08-24T18:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0082 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0082_1,REC-0082,2026-08-24T18:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0082 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0082_2,REC-0082,2026-08-24T18:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0082 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0082_3,REC-0082,2026-08-26T17:45:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0082 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0082_4,REC-0082,2026-08-26T17:45:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0082 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0082_5,REC-0082,2026-08-26T17:45:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0082 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0082_6,REC-0082,2026-08-26T17:45:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0082 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0083_0,REC-0083,2026-08-24T18:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0083 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0083_1,REC-0083,2026-08-24T18:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0083 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0083_2,REC-0083,2026-08-24T18:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0083 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0083_3,REC-0083,2026-08-26T17:03:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0083 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0083_4,REC-0083,2026-08-26T17:03:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0083 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0083_5,REC-0083,2026-08-26T17:03:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0083 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0083_6,REC-0083,2026-08-26T17:03:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0083 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0084_0,REC-0084,2026-08-25T14:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0084 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0084_1,REC-0084,2026-08-25T14:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0084 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0084_2,REC-0084,2026-08-25T14:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0084 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0084_3,REC-0084,2026-08-26T16:50:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0084 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0084_4,REC-0084,2026-08-26T16:50:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0084 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0084_5,REC-0084,2026-08-26T16:50:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0084 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0084_6,REC-0084,2026-08-26T16:50:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0084 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0085_0,REC-0085,2026-08-26T01:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0085 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0085_1,REC-0085,2026-08-26T01:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0085 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0085_2,REC-0085,2026-08-26T01:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0085 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0085_3,REC-0085,2026-08-26T16:32:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0085 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0085_4,REC-0085,2026-08-26T16:32:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0085 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0085_5,REC-0085,2026-08-26T16:32:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0085 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0085_6,REC-0085,2026-08-26T16:32:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0085 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0086_0,REC-0086,2026-08-25T15:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0086 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0086_1,REC-0086,2026-08-25T15:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0086 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0086_2,REC-0086,2026-08-25T15:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0086 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0086_3,REC-0086,2026-08-26T16:57:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0086 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0086_4,REC-0086,2026-08-26T16:57:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0086 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0086_5,REC-0086,2026-08-26T16:57:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0086 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0086_6,REC-0086,2026-08-26T16:57:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0086 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0087_0,REC-0087,2026-08-26T17:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0087 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0087_1,REC-0087,2026-08-26T17:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0087 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0087_2,REC-0087,2026-08-26T17:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0087 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0087_3,REC-0087,2026-08-26T17:37:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0087 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0087_4,REC-0087,2026-08-26T17:37:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0087 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0087_5,REC-0087,2026-08-26T17:37:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0087 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0087_6,REC-0087,2026-08-26T17:37:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0087 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0088_0,REC-0088,2026-08-26T14:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0088 (MANDATE_RETRY) under guardrail policy.
aud_REC-0088_1,REC-0088,2026-08-26T14:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0088 (MANDATE_RETRY) under guardrail policy.
aud_REC-0088_2,REC-0088,2026-08-26T14:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0088 (MANDATE_RETRY) under guardrail policy.
aud_REC-0088_3,REC-0088,2026-08-26T17:56:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0088 (MANDATE_RETRY) under guardrail policy.
aud_REC-0088_4,REC-0088,2026-08-26T17:56:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0088 (MANDATE_RETRY) under guardrail policy.
aud_REC-0088_5,REC-0088,2026-08-26T17:56:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0088 (MANDATE_RETRY) under guardrail policy.
aud_REC-0088_6,REC-0088,2026-08-26T17:56:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0088 (MANDATE_RETRY) under guardrail policy.
aud_REC-0089_0,REC-0089,2026-08-25T08:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0089 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0089_1,REC-0089,2026-08-25T08:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0089 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0089_2,REC-0089,2026-08-25T08:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0089 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0089_3,REC-0089,2026-08-26T18:06:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0089 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0089_4,REC-0089,2026-08-26T18:06:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0089 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0089_5,REC-0089,2026-08-26T18:06:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0089 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0089_6,REC-0089,2026-08-26T18:06:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0089 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0090_0,REC-0090,2026-08-24T19:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0090 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0090_1,REC-0090,2026-08-24T19:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0090 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0090_2,REC-0090,2026-08-24T19:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0090 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0090_3,REC-0090,2026-08-26T17:07:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0090 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0090_4,REC-0090,2026-08-26T17:07:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0090 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0090_5,REC-0090,2026-08-26T17:07:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0090 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0090_6,REC-0090,2026-08-26T17:07:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0090 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0091_0,REC-0091,2026-08-24T07:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0091 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0091_1,REC-0091,2026-08-24T07:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0091 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0091_2,REC-0091,2026-08-24T07:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0091 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0091_3,REC-0091,2026-08-26T16:50:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0091 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0091_4,REC-0091,2026-08-26T16:50:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0091 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0091_5,REC-0091,2026-08-26T16:50:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0091 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0091_6,REC-0091,2026-08-26T16:50:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0091 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0092_0,REC-0092,2026-08-26T04:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0092 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0092_1,REC-0092,2026-08-26T04:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0092 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0092_2,REC-0092,2026-08-26T04:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0092 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0092_3,REC-0092,2026-08-26T17:10:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0092 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0092_4,REC-0092,2026-08-26T17:10:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0092 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0092_5,REC-0092,2026-08-26T17:10:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0092 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0092_6,REC-0092,2026-08-26T17:10:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0092 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0093_0,REC-0093,2026-08-25T23:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0093 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0093_1,REC-0093,2026-08-25T23:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0093 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0093_2,REC-0093,2026-08-25T23:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0093 (FAILED_SUBSCRIPTION) under guardrail policy.
